Date,Open,High,Low,Close,Adj Close,Volume
2016-01-28,97.36138043291,98.1890813989114,95.36558351028083,95.56251279259548,95.56251279259548,83383944
2016-01-29,95.79870732008779,97.99854974876618,95.37601500078522,97.71600359754864,97.71600359754864,114273862
2016-02-01,97.68553610371642,98.61575646636634,97.3515336179969,97.4148540416774,97.4148540416774,37518536
2016-02-02,97.30803138775633,97.59147124890688,96.50494002848077,97.54283624795177,97.54283624795177,128208538
2016-02-03,97.57405351115386,97.7203260461354,95.3887078150674,95.50899245241999,95.50899245241999,83416540
2016-02-04,95.60484197954274,96.11879557708872,93.90490886898594,94.76069030075477,94.76069030075477,57461456
2016-02-05,94.9724612670271,95.5193055486422,94.1264071228125,94.94696787510864,94.94696787510864,70050986
2016-02-08,95.22202909480416,95.8363540948301,92.91610099414896,93.34978801993013,93.34978801993013,103653766
2016-02-09,93.28261936628887,93.92144546511565,92.5882532075843,93.90551051760158,93.90551051760158,10148306
2016-02-10,93.65646414773715,94.55590971169791,92.51453554077715,93.09118429605805,93.09118429605805,86380094
2016-02-11,93.0142043730298,93.05567763273159,91.9680198431652,92.71257192568524,92.71257192568524,31414187
2016-02-12,92.76083447606008,92.89353993722406,91.51025870184156,91.90711832676186,91.90711832676186,13006374
2016-02-15,91.72996571542244,94.53808713765092,91.00914386223621,94.52483993739142,94.52483993739142,66748327
2016-02-16,94.34389086333866,95.06993478818534,93.90759110855664,94.5340604939401,94.5340604939401,73861736
2016-02-17,94.59905982272315,95.48097552995098,92.19817401292929,93.07396821118421,93.07396821118421,82352826
2016-02-18,93.06491167633727,94.88542424562007,92.612269910286,94.25771764614346,94.25771764614346,87570023
2016-02-19,94.26390038600975,95.03936940261622,92.14681556145001,92.57508574913469,92.57508574913469,18367568
2016-02-22,92.43465020783434,92.90577525105974,91.70897177871797,92.89343788457461,92.89343788457461,64574689
2016-02-23,92.85063245570734,93.35389708835245,89.48833152161423,90.22963809959705,90.22963809959705,89095869
2016-02-24,90.06285165534308,90.47674717803675,87.98574768903215,88.4763393595306,88.4763393595306,47395056
2016-02-25,88.63386235297058,89.20752126841201,88.47450060644371,88.76461429725747,88.76461429725747,35118569
2016-02-26,88.94840131305396,89.84508890171132,88.53233784460697,89.78025571925437,89.78025571925437,24073601
2016-02-29,89.44875328249933,90.65459661599186,88.58282449777593,90.03834236234334,90.03834236234334,85585217
2016-03-01,89.8709591282243,90.36169652005265,89.19424321443688,89.90925479507655,89.90925479507655,33686669
2016-03-02,89.64015113486819,90.32603172029054,88.80470403017294,89.53094557961415,89.53094557961415,43251942
2016-03-03,89.4145510646205,89.84847150642543,87.56472090711678,87.59347390185818,87.59347390185818,25106292
2016-03-04,87.57885665859966,87.70968338766468,86.27322195204825,86.67875671744444,86.67875671744444,48445879
2016-03-07,86.42744982679473,86.98772178052904,85.55094477317517,86.10773558920897,86.10773558920897,140394891
2016-03-08,85.94897706713115,87.66111938290179,85.23557246622997,87.5102636229735,87.5102636229735,149415263
2016-03-09,87.33455047437934,88.7564827960091,87.29151755052052,87.98887265461306,87.98887265461306,45871597
2016-03-10,88.02534709191694,88.56504478943454,84.98746948351736,85.718164449342,85.718164449342,44353667
2016-03-11,85.73005258791339,86.29717138897148,85.25990817645194,86.16172181613697,86.16172181613697,106063523
2016-03-14,86.03734951554716,86.8653196735834,85.52208900147355,85.6911696507445,85.6911696507445,33948465
2016-03-15,85.72147362544908,86.1658241393855,84.58173601844378,84.85093002013875,84.85093002013875,68735632
2016-03-16,84.75815739293732,85.72116966096951,84.51919909972653,85.65872577598583,85.65872577598583,20761021
2016-03-17,85.6121865147837,87.5653046921766,85.15770648821807,87.01983572846265,87.01983572846265,124725956
2016-03-18,87.31108278045711,88.49394046248082,87.26595545368427,88.27044067148523,88.27044067148523,97080594
2016-03-21,88.50708684697422,89.21841250841071,87.05415609862327,87.19238756036583,87.19238756036583,16287206
2016-03-22,86.9657603786131,87.67698556343409,86.10941102583008,86.81495008578743,86.81495008578743,69357549
2016-03-23,86.95901644267292,88.12794344973423,86.84370531655576,87.27358103582435,87.27358103582435,144904783
2016-03-24,87.41520800172557,89.03122179163154,87.21118416731048,88.58663247468046,88.58663247468046,28241510
2016-03-25,88.38319091879066,88.78529632639861,87.57970939372572,87.97857840745351,87.97857840745351,21493605
2016-03-28,88.12264819371222,88.78663085072526,87.30640668490177,87.76023318214361,87.76023318214361,58327025
2016-03-29,88.0301717096999,88.14678585594265,85.68245160866476,86.3417663850651,86.3417663850651,61847345
2016-03-30,86.14792138223005,86.61907772907978,84.45230942338311,84.83178952605437,84.83178952605437,108283352
2016-03-31,84.67612271365067,86.36701630212133,84.00729597787091,85.89780162219493,85.89780162219493,64463256
2016-04-01,86.07263138778987,87.76792965219578,85.54040445022662,87.68947114398735,87.68947114398735,44027235
2016-04-04,87.73708570443608,88.10381275976818,87.52198750097632,87.62108672173893,87.62108672173893,78643715
2016-04-05,87.71772862281442,89.73593728485078,87.58059823593284,88.97671252263032,88.97671252263032,57908590
2016-04-06,89.03732154022227,90.25367466933375,88.64819841685434,89.48752399144762,89.48752399144762,61978321
2016-04-07,89.55744881264245,89.64632353360575,88.30048777049893,88.65233950271048,88.65233950271048,81199481
2016-04-08,88.41714978779063,89.24185483537923,87.75972913716689,89.16096721885177,89.16096721885177,149031145
2016-04-11,89.34772693826737,91.50900799205138,88.82885150437212,91.26924780617088,91.26924780617088,48669500
2016-04-12,91.4827430038719,92.28300299276326,90.89342185859581,91.24758391739451,91.24758391739451,65053385
2016-04-13,91.20572121505607,93.56294001817412,91.04997806698627,93.4424902327071,93.4424902327071,86643337
2016-04-14,93.43436504379044,94.10708948466097,89.66486924125546,89.86872485260798,89.86872485260798,36877562
2016-04-15,89.5935274948741,91.10290348406589,89.07791583165874,91.01083181214808,91.01083181214808,94306209
2016-04-18,91.10443731836516,91.72512015031911,90.7186657777736,91.15708584206381,91.15708584206381,88322215
2016-04-19,91.26138002070567,91.58633195168426,90.30894803430982,90.77638058951328,90.77638058951328,115009344
2016-04-20,90.76508963865652,91.64603590608597,90.61017411151148,90.92868679958255,90.92868679958255,48657987
2016-04-21,91.133158748606,91.34612823631436,87.69903287657854,88.28427485442559,88.28427485442559,117439247
2016-04-22,88.22528732226071,88.78922497280915,87.26984536966893,88.02025211878063,88.02025211878063,38143483
2016-04-25,88.11964563067045,88.72819133088782,87.89235025134833,88.51956617373399,88.51956617373399,97258518
2016-04-26,88.33904568392629,91.1770556599864,87.90484670742572,90.53097206841873,90.53097206841873,106343986
2016-04-27,90.52670767019283,91.31761963051834,88.98028283232142,89.85686106905035,89.85686106905035,122321407
2016-04-28,89.825527216392,89.9394276009775,88.5044280623917,88.80034788730646,88.80034788730646,96374963
2016-04-29,88.84036273102446,89.61024948418412,87.63635944482061,88.16095800306765,88.16095800306765,42962212
2016-05-02,88.09580230695988,89.93736189859044,88.0163436812221,89.40666605310238,89.40666605310238,91365004
2016-05-03,89.38315700018968,89.98984297567267,88.84148165907878,89.87560165723647,89.87560165723647,126656467
2016-05-04,90.02408463029761,90.40897527199658,89.11105382553303,89.19099729803935,89.19099729803935,19117535
2016-05-05,89.11308642223256,90.05192328449769,88.25828211975976,89.9072981408438,89.9072981408438,124427655
2016-05-06,89.61841212807907,90.6960993845732,88.97704662309816,90.06532875602961,90.06532875602961,81422263
2016-05-09,90.38048245506666,92.10460933577056,89.66813983603276,91.41092098503715,91.41092098503715,70328668
2016-05-10,91.66348096430042,91.76045773752158,89.84340512338868,90.48048214381045,90.48048214381045,145169127
2016-05-11,90.24663304039122,90.70340721592373,89.53275001307227,90.06388288144204,90.06388288144204,83490770
2016-05-12,90.18811840743008,90.92281341753534,89.15962714855428,89.56258064595042,89.56258064595042,89273157
2016-05-13,89.47248520904965,90.31009354793396,86.89183728528447,87.64415134938508,87.64415134938508,19255211
2016-05-16,87.69033757614329,88.51293721653829,86.85128514922583,88.06072963627287,88.06072963627287,93271099
2016-05-17,88.11254881922791,89.27312045016996,87.6728353277522,88.43276228332584,88.43276228332584,68308776
2016-05-18,88.39130362476038,88.93998438408131,87.5679076510905,88.46608134372829,88.46608134372829,76561172
2016-05-19,88.32740798947592,88.6755862358969,87.66739053046459,88.18178389654811,88.18178389654811,75997560
2016-05-20,88.05999761285402,88.80692526760986,85.89034819990574,86.35527132527253,86.35527132527253,59361663
2016-05-23,86.19703532237772,86.62197180344448,85.44774183473785,85.83786008717243,85.83786008717243,48015177
2016-05-24,85.69505641051745,86.09945353314838,85.24456670208406,85.42334731350059,85.42334731350059,123112732
2016-05-25,85.41187012469496,85.83065519135484,84.42369383436176,84.42683422623439,84.42683422623439,134879296
2016-05-26,84.30597552634154,85.01986588277857,84.04463470280473,84.2480991081588,84.2480991081588,20621840
2016-05-27,84.36302228821695,85.49105658638645,83.93300441534883,84.78568921638879,84.78568921638879,102492573
2016-05-30,85.03788359701795,87.59699013604565,84.71477369510002,87.2449393633223,87.2449393633223,141449625
2016-05-31,87.14372594358065,87.79158748214601,86.75289920559258,87.49995027050764,87.49995027050764,12250477
2016-06-01,87.5418460342904,88.29722684022725,86.68336847978163,87.86499430989649,87.86499430989649,124192948
2016-06-02,87.95280396864351,88.45657345131886,87.48574970136575,87.79326525285494,87.79326525285494,106187664
2016-06-03,87.87614249399647,88.08558404082414,84.94220976389727,85.32804864234686,85.32804864234686,85310183
2016-06-06,85.34101087193763,86.01858016710305,85.2057967217945,85.31971180542415,85.31971180542415,19449136
2016-06-07,85.44644270521897,85.86212492291129,85.38148521939881,85.42245189031749,85.42245189031749,55172091
2016-06-08,85.50484166623653,88.96050339762512,84.84182898851928,88.6643241696996,88.6643241696996,34823750
2016-06-09,88.44485116524783,88.53932883348807,87.93070035016744,88.43538622013567,88.43538622013567,99293904
2016-06-10,88.58911452461535,89.07520385589254,87.91521287279487,88.8629589789798,88.8629589789798,117639488
2016-06-13,89.02065355752873,89.86570986072448,88.71020803904302,88.84335117173359,88.84335117173359,56425925
2016-06-14,88.7077253809375,88.97837237325948,86.82632416380595,87.32567751245237,87.32567751245237,56442869
2016-06-15,87.33230340682,89.01225529717195,87.11079159155963,88.86220321231175,88.86220321231175,102041092
2016-06-16,88.98364745195184,90.31124990318855,88.78070972882901,89.89711833852108,89.89711833852108,19380638
2016-06-17,89.85948492010385,91.27688124018769,89.84912770324402,90.99743925745635,90.99743925745635,73450315
2016-06-20,91.19271576690868,91.22477844207427,89.67448647246796,89.79152139115287,89.79152139115287,69040354
2016-06-21,90.21603280648601,92.02485569772965,89.93702338555545,91.72843963217325,91.72843963217325,123532253
2016-06-22,91.58424508748067,92.08256286317152,89.74167198615237,89.84668367646549,89.84668367646549,95908143
2016-06-23,89.5985191212602,91.16850700718517,88.71520455802005,90.66827889502376,90.66827889502376,34926981
2016-06-24,90.72337231334336,94.05913134476702,90.44337036654244,93.72494668598983,93.72494668598983,31515563
2016-06-27,93.86020350063694,94.28004277791959,92.24999783836405,92.370378561289,92.370378561289,74285097
2016-06-28,92.32772813259078,93.21916889121002,91.43415315023722,91.61654548792767,91.61654548792767,102530782
2016-06-29,91.88283093126161,92.22954939461684,91.24172317727577,91.78112380488517,91.78112380488517,20319935
2016-06-30,91.5354063156245,91.77177527835791,91.05956731299132,91.11792244139517,91.11792244139517,31670920
2016-07-01,91.24419705209834,91.46634660154355,88.28169849059378,89.04969343960299,89.04969343960299,92743754
2016-07-04,88.9417899988917,89.57624950528194,88.08661497334458,89.16806963665397,89.16806963665397,106824105
2016-07-05,89.47469685439879,90.15427520501134,87.56820125263802,87.78480800212107,87.78480800212107,42612857
2016-07-06,88.13463315755935,88.61933889403464,87.73794334372727,88.43716877592543,88.43716877592543,149548333
2016-07-07,88.30156689983149,88.92788649405661,87.23273047880829,87.2520432395914,87.2520432395914,47859411
2016-07-08,87.15614327362155,89.35002049402145,86.59772495218955,89.33112711843985,89.33112711843985,106563258
2016-07-11,89.48470302804239,89.85958395927786,87.94866963443853,88.3142252256146,88.3142252256146,132954772
2016-07-12,88.24584693882011,88.93051563671075,87.67756357817282,87.91498543932366,87.91498543932366,147173909
2016-07-13,87.90700078619707,89.32260905229863,87.72517648574119,89.02106536632141,89.02106536632141,49012508
2016-07-14,89.02558557481072,89.52745583047495,86.84703516561342,87.41877412258148,87.41877412258148,123542716
2016-07-15,87.08314317451983,87.9237234717128,86.72068830146922,87.7438667667625,87.7438667667625,17971391
2016-07-18,87.7414384120632,90.17224442956697,87.58380276762747,89.50809846427735,89.50809846427735,39350724
2016-07-19,89.38462602124838,89.43135550219242,86.79959139946207,87.40188573142808,87.40188573142808,94902567
2016-07-20,87.3156860022782,88.41800774503062,86.82228926193598,87.67057867481866,87.67057867481866,34473802
2016-07-21,87.92370678109387,88.21390560091596,87.16873048130647,88.03941466242824,88.03941466242824,47282921
2016-07-22,87.81817039944494,89.88381791124672,87.7150052143913,89.10468827084661,89.10468827084661,131876288
2016-07-25,89.24960906017743,89.56424002986095,86.80550126380463,87.49290378793785,87.49290378793785,20441909
2016-07-26,87.44408923429,88.07603330403504,85.2248356708765,85.80273147088062,85.80273147088062,89707451
2016-07-27,85.75472309765323,86.77921490334145,85.65609578724427,86.50307520392751,86.50307520392751,68613549
2016-07-28,86.63981440305398,87.70273317622011,86.03782301225917,86.91535681474015,86.91535681474015,60288388
2016-07-29,86.9744681739457,87.3792375438141,86.59043476770599,87.26872294160427,87.26872294160427,95012885
2016-08-01,87.36831627672672,87.90638637990698,86.54269898051534,87.74973573658278,87.74973573658278,116257477
2016-08-02,87.91965163279471,88.35312200127906,86.76222775363759,86.88526715394225,86.88526715394225,120320799
2016-08-03,86.8276955191758,87.2861091836094,86.26953809990273,87.21464686335693,87.21464686335693,28455791
2016-08-04,87.10785484216319,87.79690561600462,86.7751202186353,87.62517763103806,87.62517763103806,51528842
2016-08-05,87.43500461574598,88.2601867955949,85.88755027674759,86.71727387512122,86.71727387512122,30802697
2016-08-08,86.57411917314603,90.07631424102779,86.28844631405596,89.20523435039344,89.20523435039344,121961953
2016-08-09,89.73138366905566,90.2066135362028,88.86800093899998,89.8684750148325,89.8684750148325,16061598
2016-08-10,90.09218992643834,90.92399852205446,87.50727406340904,88.30331596286707,88.30331596286707,123350053
2016-08-11,88.06470726956988,89.69001282802873,87.82659506488756,89.20400738411055,89.20400738411055,124207027
2016-08-12,88.9680702854335,89.20805495206173,87.22908890302702,87.93568890007928,87.93568890007928,93175044
2016-08-15,88.02043534826886,89.63191424488937,87.14410019549577,89.00673209696465,89.00673209696465,47541770
2016-08-16,89.1041525993773,91.19119510036555,88.87901937236043,90.5942678329609,90.5942678329609,42254457
2016-08-17,90.69371929133274,91.5907938316847,89.12174613338131,89.51271724595257,89.51271724595257,36417826
2016-08-18,89.4670736742354,91.08365007029504,89.00168319141203,90.8428734982832,90.8428734982832,98946453
2016-08-19,90.82008024734067,92.0490121234241,90.55222355312921,91.43451775811774,91.43451775811774,29796900
2016-08-22,91.49447677046628,92.64491505403616,91.48051028530229,92.59674275142191,92.59674275142191,87823957
2016-08-23,92.6126495766377,95.40601963923727,92.40878205109334,95.29771755826391,95.29771755826391,58807350
2016-08-24,94.87472903806582,94.97979849287728,94.60724218298822,94.97607697406761,94.97607697406761,73744714
2016-08-25,94.93242603926336,95.88123831110185,93.5197955366131,93.93649755921454,93.93649755921454,54913247
2016-08-26,93.77654128234695,94.52888580714986,92.5606207565116,92.719265718122,92.719265718122,73287778
2016-08-29,92.75175666633525,93.48145608259897,90.81897410721805,91.61904137760716,91.61904137760716,142719838
2016-08-30,92.16605451377195,92.63584892619298,90.8953210305366,91.54060091737233,91.54060091737233,65002860
2016-08-31,91.60787990233959,92.31402287987294,91.52982955118051,92.0378475954244,92.0378475954244,70988359
2016-09-01,91.98013440047924,92.58820347905282,91.38217849019337,92.44836212558609,92.44836212558609,51748995
2016-09-02,92.6188002037115,93.89721186375799,92.01339141781077,93.63066900129836,93.63066900129836,83605059
2016-09-05,93.7210577808948,94.07342198703854,92.78127071495706,93.6770303136568,93.6770303136568,25364217
2016-09-06,93.75573672229012,96.49494984214007,93.75290448209472,95.77062692079676,95.77062692079676,27697416
2016-09-07,95.8868638443158,96.40432860906115,95.18323030375451,95.41980696877216,95.41980696877216,52783311
2016-09-08,95.81227694872997,99.50055786732732,94.92333880700417,99.42352091767115,99.42352091767115,139588377
2016-09-09,99.1986470976608,100.40921628143468,98.27398286444725,100.39111675800044,100.39111675800044,36762085
2016-09-12,100.48621366424747,100.58904339682135,98.4239737111304,99.13835120631104,99.13835120631104,40940696
2016-09-13,98.95467141068102,99.36087906396533,96.8405557200686,97.58784766327369,97.58784766327369,120089667
2016-09-14,97.69627023028623,99.24372724182624,97.60689479249262,98.32615453212577,98.32615453212577,141062952
2016-09-15,98.14549270833585,98.77107451405381,97.52279165932472,98.0265262895995,98.0265262895995,114186996
2016-09-16,97.94470025174697,99.90646611656,97.71787698509492,99.11176233632428,99.11176233632428,146324882
2016-09-19,99.05326857342868,100.31343103487953,98.87376617798458,99.84776641912049,99.84776641912049,62178046
2016-09-20,100.04263265884248,100.4044529299049,98.96024616140174,99.76867502663418,99.76867502663418,113795492
2016-09-21,99.9519409925231,100.0602892690965,98.40592905180941,98.5389942735802,98.5389942735802,33314292
2016-09-22,98.2934907987319,99.15447594329754,95.9025057087689,96.35407063812714,96.35407063812714,38738477
2016-09-23,96.36465688855058,97.1193463634116,94.84100061718526,95.73959159052244,95.73959159052244,134164493
2016-09-26,95.60372181953333,97.16957707561254,95.42605945807912,97.0064916073759,97.0064916073759,63487342
2016-09-27,96.76232531526537,97.84639352114162,95.81599613702588,97.34771954408441,97.34771954408441,29094790
2016-09-28,97.30546731416241,97.77970964858169,94.62394705393928,95.57423014172204,95.57423014172204,74128397
2016-09-29,95.51526413168477,96.45073868052339,94.98456493882892,95.8515785598292,95.8515785598292,109686021
2016-09-30,96.31678777169597,97.34857413780722,96.15291174973059,96.43610831980996,96.43610831980996,121148756
2016-10-03,96.51961424104319,97.07920740011207,94.89364916377012,95.19456383310056,95.19456383310056,104336526
2016-10-04,94.93228043887427,95.95855192304455,94.52929971251486,95.44295261310522,95.44295261310522,124635111
2016-10-05,95.33514521607081,95.60307145113704,95.04025051759042,95.55498537992858,95.55498537992858,107484016
2016-10-06,95.7501819116527,95.810415934376,93.69520270431008,93.95888476541701,93.95888476541701,26377053
2016-10-07,94.35134027308752,94.66987275388541,93.43402851190875,94.49284344366026,94.49284344366026,41484495
2016-10-10,94.19311529800514,95.35059038394424,94.04865618929084,95.31963936146977,95.31963936146977,117009798
2016-10-11,94.96125193263319,97.63027830663987,94.26487456974426,96.90989579018961,96.90989579018961,70526385
2016-10-12,97.27252587053431,99.195825958493,97.27212677163344,98.48346521020424,98.48346521020424,11405313
2016-10-13,98.56020631876927,98.69430362413466,95.92282465801941,96.49812978408957,96.49812978408957,115024798
2016-10-14,96.33055253462719,97.13595195938873,94.30692441162519,95.17870712075164,95.17870712075164,14163121
2016-10-17,95.28047773116421,96.09415045205441,95.00613275076128,95.94564000029024,95.94564000029024,13686788
2016-10-18,95.43986299289166,97.00822803154637,95.26279725628947,96.71694021911556,96.71694021911556,60662660
2016-10-19,96.71759315645508,97.73902929599416,96.08730414376174,97.49628606614917,97.49628606614917,141383999
2016-10-20,97.56020875984127,103.71237217750075,96.86499333925539,103.3276759053147,103.3276759053147,101176048
2016-10-21,103.51868127616895,104.51305754067477,102.80644115617228,104.24757673591007,104.24757673591007,67991029
2016-10-24,104.03618434373237,106.58893367977927,103.70397924579268,106.07030195569085,106.07030195569085,50506207
2016-10-25,106.0884796818584,108.06986638620305,105.82092198768645,107.6313677113372,107.6313677113372,56351395
2016-10-26,107.43215827490411,109.79339167624845,106.40519407674932,108.72078557562372,108.72078557562372,16729806
2016-10-27,108.77631662070407,108.83715124439395,107.24093943499447,108.24032179386704,108.24032179386704,61700385
2016-10-28,108.04649664576797,109.66818413244731,107.55238207019958,109.51247778421782,109.51247778421782,108085175
2016-10-31,109.42309351605331,109.48089724334561,107.36649542973831,108.28277765233393,108.28277765233393,126088336
2016-11-01,108.06711833838025,108.74344688317218,107.4429858035879,107.93118388800198,107.93118388800198,37922448
2016-11-02,108.07173969890681,108.13064882330512,106.72553692508866,107.18039876698207,107.18039876698207,110119003
2016-11-03,107.36441703299249,108.26245568085866,107.17603153317215,107.3443076338991,107.3443076338991,28329086
2016-11-04,107.2939372686216,111.73921312476726,106.8364294218595,111.17009048580636,111.17009048580636,147552888
2016-11-07,111.17859232852577,111.76451198699952,107.55084743295248,108.13196693932557,108.13196693932557,47740753
2016-11-08,107.81868886141407,109.89732651646916,107.79442499064339,109.28359584437675,109.28359584437675,85398545
2016-11-09,109.21809636100721,109.40465583935853,106.22978606650786,106.70367094617941,106.70367094617941,25049132
2016-11-10,106.69295691230582,106.90387854222757,105.15467233261667,105.98277533814911,105.98277533814911,99161695
2016-11-11,106.53829318889792,108.10402357721986,105.81378372753836,107.76046454902914,107.76046454902914,117813965
2016-11-14,107.52081238250788,108.53714503802266,106.8378864281771,107.89678150699153,107.89678150699153,24354489
2016-11-15,108.2127415302259,108.44011573601315,105.23244868147059,106.19838182830237,106.19838182830237,107583056
2016-11-16,106.4101114056092,106.53390012605176,105.0775847488265,105.09653576648188,105.09653576648188,142642635
2016-11-17,105.15552359432563,107.23553714584692,104.56975728839564,106.20522234957544,106.20522234957544,62507730
2016-11-18,106.57877170868036,106.60219965690372,104.25221784350028,105.0795605534317,105.0795605534317,100364524
2016-11-21,105.15776191251382,106.29939468169026,104.58850573962462,105.45292677461948,105.45292677461948,139287650
2016-11-22,105.53500272694836,106.38852282707073,105.1931795467002,105.5566989367183,105.5566989367183,115200525
2016-11-23,105.54548445516251,105.85918053148943,104.41891104390884,104.56137651027203,104.56137651027203,91293804
2016-11-24,104.81725260347368,108.15752644421364,103.88693337647295,108.01103473289093,108.01103473289093,88508636
2016-11-25,108.24789628588432,109.2345502831128,107.73830589961965,109.07570481031314,109.07570481031314,62790195
2016-11-28,108.93921242807824,109.69898893912084,104.91443449951552,105.84386556814653,105.84386556814653,139519909
2016-11-29,105.56459712271399,106.85463406267999,104.94614468993254,106.17215246871304,106.17215246871304,109124371
2016-11-30,106.1290506863495,106.95977123972096,104.44601228542024,105.15495872739007,105.15495872739007,68637783
2016-12-01,104.98670268295096,107.53890623605763,104.14233541600919,106.54011273808528,106.54011273808528,140947042
2016-12-02,106.52657690740297,107.26366344217652,104.61849714018378,105.31267145323429,105.31267145323429,40245035
2016-12-05,105.57330728467767,105.73784490626902,104.7445166158913,105.16312351967052,105.16312351967052,35417266
2016-12-06,105.06694097879124,106.25256821028285,104.52728209445156,105.99453234710879,105.99453234710879,95206135
2016-12-07,105.98545425855751,108.31682633164753,105.13434281132676,107.4122074542752,107.4122074542752,38907585
2016-12-08,107.4246721543318,107.6495185200958,105.13296599471428,105.5272689478924,105.5272689478924,84705341
2016-12-09,105.70633413567275,105.78299481835558,104.62296815866404,105.0306145097522,105.0306145097522,39625849
2016-12-12,104.55863017478458,105.29397016558364,104.2164863849495,104.31630677997468,104.31630677997468,136255261
2016-12-13,104.1897293118302,104.60912043202416,102.38496052123018,103.33000062385045,103.33000062385045,23606497
2016-12-14,103.37366451196056,107.11123827912256,103.27955693716481,106.13475601412077,106.13475601412077,104292637
2016-12-15,106.38949618859685,107.50805724391789,105.69986971046109,106.81349706265549,106.81349706265549,140082738
2016-12-16,106.70841342139185,106.80489807802516,104.41052988788377,104.84373842643224,104.84373842643224,144826731
2016-12-19,104.45024882432091,107.33694349431887,104.0265783619194,106.32909617333841,106.32909617333841,129774240
2016-12-20,106.46088288921412,110.08508250953132,105.73742600430896,109.80118357383822,109.80118357383822,25757040
2016-12-21,109.6616564892555,111.92452266327186,109.58808039065312,111.54836763476312,111.54836763476312,132141183
2016-12-22,111.28295688706106,111.73060416979423,108.42004464063052,109.0675852012961,109.0675852012961,39991761
2016-12-23,108.93139351332093,108.98719285321154,107.47453684061841,108.310730104645,108.310730104645,22257042
2016-12-26,108.27075795222396,110.97009631356237,107.37404572180313,110.4218348739034,110.4218348739034,88730310
2016-12-27,110.28828084292638,110.42428668669477,109.10231289422204,109.28868331143636,109.28868331143636,71775575
2016-12-28,108.80659649076284,110.49296228613505,107.83014536611304,110.0516876745404,110.0516876745404,122783528
2016-12-29,110.24913497238683,111.76188893721134,109.5257395819699,111.37129889098674,111.37129889098674,144174323
2016-12-30,111.65526786952857,112.51818453488153,108.89760484127527,109.86646755994474,109.86646755994474,107004374
2017-01-02,110.00962839939693,110.89319329465762,109.26850442202853,109.80134919680748,109.80134919680748,137414628
2017-01-03,109.55151035365844,109.71957648339276,104.05490888971242,104.62199498885796,104.62199498885796,132915772
2017-01-04,104.57983409634807,104.96317271998745,102.11045475750649,103.05759348905552,103.05759348905552,34571210
2017-01-05,103.05624934694767,103.44101311152535,101.77450573241732,102.69870114492177,102.69870114492177,123043085
2017-01-06,102.82169195704351,102.97737473729828,100.37277857838953,100.82463514382118,100.82463514382118,74262087
2017-01-09,100.95940551567487,104.18016112564726,100.68236015411557,103.35492014312165,103.35492014312165,74919038
2017-01-10,103.2031591944338,103.93304117199393,100.79384750530566,101.19170336516947,101.19170336516947,26805885
2017-01-11,101.20829790521319,101.40098007064597,100.16621165979257,100.55613247166681,100.55613247166681,71106091
2017-01-12,100.64809716955318,101.15335418076621,100.35937111847323,100.78375805965729,100.78375805965729,91561339
2017-01-13,101.07720454904347,103.12623316404574,100.80573179299483,103.01723575215169,103.01723575215169,87365163
2017-01-16,103.1623883847558,103.81046131430757,99.98402911054248,100.85243202323294,100.85243202323294,116980493
2017-01-17,101.01158859508496,102.78288172067977,100.94101995917833,102.65828338642508,102.65828338642508,128642446
